"id","delivery_person_id","deliverypersonage","deliverypersonratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","weather","road_traffic_density","vehicle_condition","type_of_order","type_of_vehicle","multiple_deliveries","festival","city","name","time_ordered","time_order_picked"
"0x692d",INDORES01DEL02,24.000000,4.900000,22.695207,75.866059,22.775207,75.946059,2022-03-14,Cloudy,Medium,1,Drinks,scooter,0.000000,false,Metropolitian,object,17:25:00,17:35:00
"0x239b",VADRES07DEL02,34.00,4.60,0.00,0.00,0.08,0.08,2022-04-06,Sandstorms,Low,2,Meal,electric_scooter,1.00,false,Metropolitian,object,22:55:00,23:00:00
"0x500",SURRES12DEL01,15.000000,1.000000,21.183434,72.814492,21.293434,72.924492,2022-03-12,,,3,Snack,electric_scooter,1.000000,false,Metropolitian,object,,19:35:00
"0x2f0f",JAPRES04DEL01,24.000000,4.800000,26.902328,75.794257,26.972328,75.864257,2022-03-27,Cloudy,Low,1,Snack,motorcycle,0.000000,false,Metropolitian,object,22:25:00,22:30:00
"0x9e02",VADRES02DEL01,39.00,4.60,0.00,0.00,0.07,0.07,2022-03-29,Sandstorms,Medium,1,Buffet,motorcycle,1.00,false,Urban,object,18:30:00,18:45:00
"0xd788",LUDHRES18DEL03,24.000000,4.700000,30.890184,75.829615,30.920184,75.859615,2022-02-15,Sunny,Medium,1,Snack,motorcycle,1.000000,false,Urban,object,18:15:00,18:30:00
"0x59e0",JAPRES06DEL01,31.000000,4.700000,26.911927,75.797282,26.921927,75.807282,2022-03-03,Windy,High,2,Meal,scooter,1.000000,false,Metropolitian,object,11:10:00,11:20:00
"0x4a68",PUNERES19DEL03,32.000000,4.700000,18.563934,73.915367,18.653934,74.005367,2022-03-02,Sandstorms,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,00:00:00,00:15:00
"0x4cd0",MUMRES12DEL03,32.000000,4.500000,19.207222,72.972281,19.297222,73.062281,2022-03-10,Sunny,Jam,1,Buffet,motorcycle,0.000000,false,Urban,object,19:35:00,19:40:00
"0xabc7",BANGRES02DEL03,22.000000,4.500000,12.970221,77.645396,13.030221,77.705396,2022-04-05,Stormy,Medium,0,Buffet,motorcycle,1.000000,false,Urban,object,17:25:00,17:40:00
"0xc479",DEHRES14DEL02,38.000000,4.900000,30.319528,78.040267,30.449528,78.170267,2022-02-18,Fog,Medium,1,Snack,scooter,1.000000,false,Urban,object,18:30:00,18:40:00
"0xb130",JAPRES01DEL01,39.000000,4.200000,26.905190,75.810753,26.975190,75.880753,2022-03-20,Windy,Jam,0,Snack,motorcycle,2.000000,false,Semi-Urban,object,21:20:00,21:35:00
"0xbf88",GOARES02DEL03,,,15.585658,73.743606,15.645658,73.803606,2022-02-15,Sunny,Jam,1,Buffet,scooter,1.000000,false,Metropolitian,object,,20:30:00
"0xc7bb",ALHRES07DEL02,38.000000,4.100000,25.449659,81.839744,25.469659,81.859744,2022-02-13,Windy,Low,0,Snack,motorcycle,0.000000,false,Metropolitian,object,09:40:00,09:50:00
"0x6ce2",INDORES11DEL01,27.000000,4.500000,22.751234,75.889490,22.821234,75.959490,2022-04-04,Cloudy,Medium,2,Snack,electric_scooter,1.000000,false,Metropolitian,object,18:00:00,18:15:00
"0xba0a",BANGRES14DEL02,24.000000,4.800000,12.949934,77.699386,12.999934,77.749386,2022-04-05,Cloudy,Jam,1,Buffet,scooter,1.000000,false,,object,20:55:00,21:05:00
"0x7401",MYSRES010DEL01,29.000000,4.800000,12.321214,76.621094,12.391214,76.691094,2022-04-04,Windy,Low,1,Meal,motorcycle,,false,Metropolitian,object,22:45:00,23:00:00
"0xd2e0",KOLRES18DEL01,20.000000,4.300000,22.569367,88.433187,22.579367,88.443187,2022-02-13,Stormy,Low,0,Snack,motorcycle,,false,Metropolitian,object,09:55:00,10:05:00
"0x3af4",HYDRES16DEL02,23.000000,4.900000,17.440827,78.393391,17.490827,78.443391,2022-03-11,Sandstorms,Medium,0,Snack,motorcycle,0.000000,false,Metropolitian,object,17:35:00,17:50:00
"0x4918",JAPRES20DEL03,34.000000,4.900000,26.956431,75.776649,27.096431,75.916649,2022-03-18,Stormy,Jam,0,Buffet,motorcycle,0.000000,false,Urban,object,21:20:00,21:35:00
"0x7137",VADRES01DEL02,34.000000,4.100000,22.307898,73.167788,22.387898,73.247788,2022-03-12,Stormy,Medium,2,Meal,scooter,,false,Metropolitian,object,18:45:00,18:50:00
"0x8e94",RANCHIRES07DEL01,30.000000,4.900000,23.359407,85.325055,23.369407,85.335055,2022-03-21,Fog,Low,1,Buffet,scooter,0.000000,false,Metropolitian,object,10:25:00,10:40:00
"0xca05",AURGRES14DEL03,38.000000,5.000000,19.875016,75.322405,19.905016,75.352405,2022-02-11,Stormy,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,19:55:00,20:10:00
"0x5ba8",COIMBRES01DEL03,29.000000,4.700000,11.016298,76.972076,11.106298,77.062076,2022-03-31,Stormy,Jam,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,21:00:00,21:10:00
"0x2e29",HYDRES09DEL01,37.000000,4.200000,17.431668,78.408321,17.541668,78.518321,2022-03-14,Fog,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,22:30:00,22:35:00
"0x9f1d",CHENRES08DEL02,30.000000,4.600000,13.022394,80.242439,13.152394,80.372439,2022-03-27,Windy,Medium,1,Snack,motorcycle,1.000000,false,Metropolitian,object,18:10:00,18:25:00
"0x498b",JAPRES12DEL01,37.000000,4.800000,26.902908,75.792934,26.912908,75.802934,2022-04-01,Cloudy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,08:50:00,08:55:00
"0x461b",MYSRES09DEL03,36.000000,4.500000,12.323194,76.630583,12.383194,76.690583,2022-03-17,Stormy,Jam,2,Snack,scooter,1.000000,false,Metropolitian,object,19:35:00,19:40:00
"0xcea5",AURGRES02DEL02,35.00,4.60,0.00,0.00,0.13,0.13,2022-02-16,Fog,Low,0,Meal,motorcycle,0.00,false,Metropolitian,object,23:10:00,23:20:00
"0x47aa",HYDRES14DEL03,35.000000,4.100000,17.426228,78.407495,17.486228,78.467495,2022-03-15,Stormy,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,22:20:00,22:35:00
"0x753f",PUNERES12DEL01,33.000000,4.500000,18.520016,73.830547,18.630016,73.940547,2022-03-08,Stormy,Medium,1,Snack,motorcycle,1.000000,false,Metropolitian,object,18:40:00,18:45:00
"0x996d",PUNERES15DEL02,25.000000,4.800000,18.636215,73.751081,18.686215,73.801081,2022-03-11,Windy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,23:50:00,00:00:00
"0xdd79",KOLRES20DEL01,38.000000,4.800000,22.514119,88.362504,22.554119,88.402504,2022-02-15,Sandstorms,High,2,Drinks,electric_scooter,1.000000,false,Urban,object,12:20:00,12:35:00
"0x56cc",BANGRES18DEL01,36.000000,4.300000,12.913041,77.683237,13.023041,77.793237,2022-03-23,Cloudy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,00:00:00,00:05:00
"0xabcb",BANGRES12DEL02,39.000000,4.500000,12.939496,77.625999,12.989496,77.675999,2022-03-15,Sunny,Jam,2,Snack,scooter,1.000000,false,Urban,object,19:55:00,20:00:00
"0xa67e",INDORES11DEL03,20.000000,4.600000,22.751234,75.889490,22.841234,75.979490,2022-04-02,Sandstorms,Low,1,Snack,scooter,0.000000,false,Urban,object,22:30:00,22:35:00
"0x8b3",BANGRES12DEL02,,,12.939496,77.625999,12.959496,77.645999,2022-03-17,Cloudy,Low,2,Buffet,scooter,1.000000,false,Metropolitian,object,,09:35:00
"0x9161",VADRES010DEL01,34.000000,4.100000,22.310329,73.169083,22.320329,73.179083,2022-03-11,Stormy,Low,0,Meal,motorcycle,0.000000,false,Metropolitian,object,09:50:00,10:00:00
"0xa697",VADRES010DEL03,25.000000,4.900000,22.310329,73.169083,22.340329,73.199083,2022-03-21,Windy,Jam,2,Buffet,scooter,1.000000,false,Metropolitian,object,21:50:00,22:00:00
"0x84ac",MYSRES14DEL03,38.00,4.80,0.00,0.00,0.09,0.09,2022-03-08,Cloudy,Jam,1,Drinks,scooter,3.00,false,Metropolitian,object,21:40:00,21:45:00
"0x99f",VADRES01DEL02,31.000000,4.700000,22.307898,73.167788,22.357898,73.217788,2022-03-09,Sandstorms,Low,2,Buffet,electric_scooter,1.000000,false,Metropolitian,object,22:50:00,23:00:00
"0x7d4a",MUMRES02DEL01,25.000000,4.700000,19.221315,72.862381,19.291315,72.932381,2022-03-27,Cloudy,Jam,1,Meal,scooter,2.000000,false,Urban,object,19:50:00,20:05:00
"0x632",VADRES18DEL02,,,0.00,0.00,0.08,0.08,2022-03-04,Cloudy,Jam,1,Drinks,motorcycle,1.00,false,Metropolitian,object,,19:25:00
"0x94e8",PUNERES01DEL03,25.000000,4.300000,18.569156,73.774723,18.659156,73.864723,2022-03-18,Fog,Jam,2,Meal,scooter,1.000000,false,Metropolitian,object,21:20:00,21:25:00
"0x11d4",JAPRES06DEL02,28.000000,4.900000,26.911927,75.797282,26.931927,75.817282,2022-03-03,Cloudy,Low,1,Meal,motorcycle,0.000000,false,Urban,object,10:25:00,10:35:00
"0x4542",MYSRES12DEL01,33.000000,4.000000,12.284747,76.625861,12.354747,76.695861,2022-03-10,Sandstorms,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,19:20:00,19:25:00
"0xb782",MYSRES12DEL02,32.000000,4.600000,12.284747,76.625861,12.414747,76.755861,2022-03-29,Cloudy,Jam,0,Snack,motorcycle,2.000000,false,Metropolitian,object,19:50:00,20:05:00
"0x146d",HYDRES20DEL03,26.000000,4.600000,17.483216,78.552111,17.513216,78.582111,2022-03-07,Sunny,Medium,2,Drinks,electric_scooter,0.000000,false,Metropolitian,object,18:50:00,18:55:00
"0x5e8c",PUNERES11DEL03,20.000000,4.900000,18.533811,73.899315,18.593811,73.959315,2022-03-01,Stormy,Medium,1,Snack,motorcycle,0.000000,false,Metropolitian,object,18:35:00,18:50:00
"0x812c",PUNERES15DEL01,38.000000,4.600000,18.636215,73.751081,18.706215,73.821081,2022-04-04,Cloudy,Jam,0,Buffet,motorcycle,2.000000,false,Metropolitian,object,21:55:00,22:05:00
"0x9a69",RANCHIRES19DEL01,32.000000,4.900000,23.333017,85.317200,23.373017,85.357200,2022-03-13,Sunny,Medium,1,Meal,motorcycle,0.000000,false,Urban,object,15:50:00,16:00:00
"0x6f78",MUMRES18DEL02,36.000000,4.200000,19.109300,72.825451,19.239300,72.955451,2022-03-27,Stormy,Medium,2,Snack,electric_scooter,1.000000,false,Metropolitian,object,18:45:00,18:55:00
"0x8ce1",HYDRES14DEL03,22.000000,4.900000,17.426228,78.407495,17.456228,78.437495,2022-03-28,Fog,Medium,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,19:00:00,19:10:00
"0x1149",JAPRES18DEL03,,,26.913987,75.752891,27.003987,75.842891,2022-03-02,,,3,Snack,bicycle,1.000000,false,Metropolitian,object,,22:25:00
"0x9572",RANCHIRES03DEL03,37.00,4.90,0.00,0.00,0.03,0.03,2022-03-03,Sunny,Jam,0,Snack,motorcycle,1.00,false,Metropolitian,object,19:50:00,20:05:00
"0x953d",INDORES13DEL01,33.000000,4.500000,22.745049,75.892471,22.815049,75.962471,2022-03-20,Sunny,Medium,1,Buffet,motorcycle,0.000000,false,Metropolitian,object,18:20:00,18:30:00
"0x8d2f",PUNERES17DEL02,32.000000,5.000000,18.530963,73.828972,18.610963,73.908972,2022-03-31,Windy,Medium,2,Buffet,scooter,1.000000,false,Metropolitian,object,18:30:00,18:40:00
"0xd72c",KNPRES08DEL03,20.00,4.90,0.00,0.00,0.03,0.03,2022-02-17,Sunny,Low,2,Drinks,scooter,1.00,false,Urban,object,23:55:00,00:05:00
"0x1e71",MUMRES14DEL01,32.000000,3.900000,19.181300,72.836191,19.251300,72.906191,2022-03-20,Fog,Low,2,Buffet,scooter,1.000000,false,Metropolitian,object,22:30:00,22:40:00
"0x9431",RANCHIRES15DEL02,24.000000,4.700000,23.369746,85.339820,23.449746,85.419820,2022-03-31,Stormy,Jam,1,Snack,motorcycle,1.000000,false,Urban,object,20:15:00,20:20:00
"0x53ef",VADRES02DEL03,28.00,4.90,0.00,0.00,0.06,0.06,2022-04-03,Cloudy,Jam,2,Buffet,motorcycle,0.00,false,Metropolitian,object,21:55:00,22:00:00
"0x9ec6",JAPRES05DEL03,35.000000,4.800000,26.905287,75.794592,26.965287,75.854592,2022-03-17,Windy,Medium,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,17:10:00,17:15:00
"0x38ec",JAPRES03DEL03,39.000000,4.800000,26.913483,75.803139,26.973483,75.863139,2022-03-09,Sunny,Jam,0,Meal,motorcycle,0.000000,false,Metropolitian,object,20:20:00,20:35:00
"0x5843",MUMRES06DEL01,38.000000,4.300000,19.055831,72.833984,19.125831,72.903984,2022-03-29,Sandstorms,Medium,2,Meal,scooter,2.000000,false,Metropolitian,object,18:10:00,18:15:00
"0x838d",CHENRES20DEL03,38.000000,4.900000,12.975996,80.221898,13.035996,80.281898,2022-03-03,Sunny,Jam,2,Buffet,scooter,0.000000,false,Metropolitian,object,20:35:00,20:45:00
"0x7bdf",PUNERES08DEL02,24.00000,4.80000,18.53408,73.89852,18.66408,74.02852,2022-04-04,Windy,Medium,0,Drinks,motorcycle,1.00000,false,Metropolitian,object,18:25:00,18:30:00
"0x4a65",MYSRES14DEL02,20.00,4.60,0.00,0.00,0.13,0.13,2022-03-25,Stormy,Jam,1,Meal,scooter,0.00,false,Metropolitian,object,20:30:00,20:35:00
"0xc7ff",LUDHRES18DEL02,38.000000,,30.890184,75.829615,31.020184,75.959615,2022-02-12,Fog,Low,2,Buffet,scooter,1.000000,false,Metropolitian,object,22:30:00,22:45:00
"0x67ae",MYSRES13DEL01,21.000000,4.800000,12.310972,76.659264,12.350972,76.699264,2022-03-01,Stormy,High,2,Snack,scooter,1.000000,false,Urban,object,14:35:00,14:40:00
"0xb135",INDORES010DEL01,39.000000,4.600000,22.750040,75.902847,22.760040,75.912847,2022-03-11,Sandstorms,High,2,Drinks,electric_scooter,0.000000,false,Metropolitian,object,11:20:00,11:35:00
"0xafe2",VADRES07DEL02,37.00,4.10,0.00,0.00,0.08,0.08,2022-04-04,Cloudy,Low,2,Snack,motorcycle,1.00,false,Metropolitian,object,23:30:00,23:40:00
"0x9ed7",CHENRES18DEL01,34.000000,4.100000,12.981615,80.231598,12.991615,80.241598,2022-03-30,Stormy,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,10:35:00,10:50:00
"0x3168",HYDRES04DEL01,34.000000,4.800000,17.411028,78.329645,17.481028,78.399645,2022-03-14,Windy,Medium,2,Snack,motorcycle,1.000000,false,Metropolitian,object,18:30:00,18:40:00
"0xbb9f",BANGRES18DEL02,37.000000,4.500000,12.913041,77.683237,12.933041,77.703237,2022-04-01,Stormy,Low,1,Drinks,scooter,1.000000,false,Metropolitian,object,09:30:00,09:40:00
"0x3746",RANCHIRES04DEL01,29.000000,4.400000,23.359033,85.325347,23.369033,85.335347,2022-03-17,Stormy,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,10:45:00,11:00:00
"0xc8ed",KOCRES010DEL02,20.000000,4.700000,10.035573,76.336958,10.115573,76.416958,2022-02-16,Fog,Jam,2,Snack,scooter,2.000000,false,Metropolitian,object,21:30:00,21:40:00
"0x3d1c",MUMRES06DEL02,35.000000,4.700000,19.055831,72.833984,19.185831,72.963984,2022-03-20,Sandstorms,Jam,0,Snack,motorcycle,1.000000,false,Metropolitian,object,21:20:00,21:35:00
"0xb0c2",VADRES17DEL01,35.00,4.10,0.00,0.00,0.07,0.07,2022-03-23,Windy,Jam,0,Snack,motorcycle,1.00,true,Metropolitian,object,19:50:00,19:55:00
"0x1ed2",VADRES04DEL03,27.00,4.70,0.00,0.00,0.06,0.06,2022-03-19,Sunny,Medium,2,Snack,scooter,1.00,false,Urban,object,18:00:00,18:05:00
"0xb925",JAPRES18DEL02,29.000000,4.900000,26.913987,75.752891,27.043987,75.882891,2022-03-12,Sandstorms,Low,1,Buffet,scooter,0.000000,false,,object,23:45:00,00:00:00
"0xa1e3",CHENRES08DEL03,37.000000,4.000000,13.022394,80.242439,13.112394,80.332439,2022-03-06,Stormy,Medium,0,Drinks,motorcycle,2.000000,false,Metropolitian,object,17:40:00,17:45:00
"0xba23",HYDRES17DEL02,28.000000,4.600000,17.451976,78.385883,17.471976,78.405883,2022-03-03,Stormy,High,1,Meal,motorcycle,0.000000,false,Metropolitian,object,11:30:00,11:45:00
"0x7e0c",SURRES15DEL01,32.000000,4.800000,21.160522,72.771477,21.170522,72.781477,2022-03-21,Windy,Low,2,Meal,scooter,0.000000,false,Urban,object,09:40:00,09:45:00
"0xce2b",KNPRES08DEL02,25.00,4.50,0.00,0.00,0.02,0.02,2022-02-15,Fog,Low,1,Drinks,motorcycle,1.00,false,Metropolitian,object,09:00:00,09:15:00
"0x2a0f",HYDRES02DEL01,34.000000,3.500000,17.412330,78.449654,17.522330,78.559654,2022-03-02,Sandstorms,Medium,2,Drinks,motorcycle,0.000000,false,Metropolitian,object,17:50:00,18:00:00
"0x2c43",COIMBRES08DEL03,21.000000,4.900000,11.001852,76.976268,11.031852,77.006268,2022-04-05,Sandstorms,Jam,1,Drinks,scooter,0.000000,false,Metropolitian,object,20:10:00,20:25:00
"0x13de",PUNERES16DEL03,27.000000,5.000000,18.536718,73.830327,18.626718,73.920327,2022-03-23,Sunny,Jam,1,Meal,motorcycle,0.000000,false,Urban,object,21:40:00,21:45:00
"0x86ff",COIMBRES17DEL03,25.000000,4.900000,11.026117,76.944652,11.116117,77.034652,2022-03-04,Fog,Low,2,Buffet,electric_scooter,1.000000,false,Metropolitian,object,23:55:00,00:00:00
"0x5b4a",CHENRES08DEL03,38.000000,4.900000,13.022394,80.242439,13.112394,80.332439,2022-04-02,Sunny,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,22:55:00,23:05:00
"0x4f08",RANCHIRES02DEL02,25.00,4.80,0.00,0.00,0.08,0.08,2022-03-10,Stormy,Low,0,Drinks,motorcycle,0.00,false,Urban,object,23:35:00,23:40:00
"0x2bf2",PUNERES13DEL01,34.000000,4.600000,18.562450,73.916619,18.632450,73.986619,2022-03-04,Sunny,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,21:15:00,21:20:00
"0x8419",PUNERES12DEL01,26.000000,4.900000,18.520016,73.830547,18.560016,73.870547,2022-03-09,Sunny,Medium,2,Snack,electric_scooter,1.000000,false,Metropolitian,object,16:25:00,16:40:00
"0x85d7",COIMBRES16DEL01,29.000000,5.000000,11.010375,76.952950,11.080375,77.022950,2022-03-12,Cloudy,Jam,1,Snack,motorcycle,1.000000,false,Metropolitian,object,19:20:00,19:35:00
"0x6a0a",COIMBRES05DEL03,39.000000,4.800000,11.022169,76.999594,11.082169,77.059594,2022-04-05,Sunny,Jam,1,Drinks,scooter,0.000000,false,,object,20:25:00,20:40:00
"0x5f21",RANCHIRES05DEL01,23.000000,4.900000,23.355164,85.324097,23.425164,85.394097,2022-03-14,Fog,Jam,0,Snack,motorcycle,1.000000,false,Metropolitian,object,20:50:00,20:55:00
"0x9ac5",BANGRES16DEL02,33.000000,4.500000,13.029198,77.570997,13.079198,77.620997,2022-03-15,Sandstorms,Medium,0,Meal,motorcycle,0.000000,false,Urban,object,19:00:00,19:15:00
"0x112a",MUMRES05DEL01,33.000000,4.400000,18.927584,72.832585,19.037584,72.942585,2022-04-06,Windy,Medium,0,Drinks,motorcycle,0.000000,false,Urban,object,17:15:00,17:30:00
"0xe1ad",KOCRES09DEL02,25.000000,4.600000,10.000706,76.349516,10.050706,76.399516,2022-02-13,Sunny,Medium,1,Meal,scooter,1.000000,false,Urban,object,17:15:00,17:20:00
"0xc60c",GOARES15DEL02,26.00000,4.90000,15.51315,73.78346,15.64315,73.91346,2022-02-18,Sandstorms,Medium,1,Buffet,scooter,0.00000,false,Metropolitian,object,18:30:00,18:35:00
"0xada5",RANCHIRES17DEL02,25.000000,4.600000,23.374878,85.335739,23.504878,85.465739,2022-03-12,Cloudy,Jam,2,Snack,motorcycle,0.000000,false,Urban,object,21:25:00,21:30:00
"0x9d0c",MUMRES15DEL02,20.000000,4.800000,19.176269,72.836721,19.306269,72.966721,2022-03-29,Sandstorms,Low,2,Meal,electric_scooter,0.000000,false,Urban,object,23:10:00,23:25:00
"0xc9ee",ALHRES01DEL01,38.000000,4.800000,25.454648,81.834502,25.464648,81.844502,2022-02-13,Windy,Low,1,Meal,scooter,1.000000,false,Metropolitian,object,10:45:00,10:55:00
"0x98b5",BANGRES16DEL03,25.000000,4.600000,13.029198,77.570997,13.089198,77.630997,2022-04-03,Sandstorms,Medium,2,Buffet,motorcycle,1.000000,false,Metropolitian,object,17:50:00,17:55:00
"0x7305",BANGRES06DEL01,25.000000,4.700000,12.979096,77.640625,13.049096,77.710625,2022-03-04,Windy,Jam,0,Snack,motorcycle,1.000000,false,Urban,object,21:00:00,21:15:00
"0x46c5",MUMRES19DEL03,32.000000,5.000000,19.131141,72.813074,19.161140,72.843074,2022-04-05,Windy,Medium,0,Meal,motorcycle,0.000000,false,,object,18:15:00,18:20:00
"0x8f9b",COIMBRES13DEL02,36.000000,4.400000,11.003669,76.976494,11.083669,77.056494,2022-03-25,Cloudy,Medium,1,Drinks,motorcycle,1.000000,false,Urban,object,18:15:00,18:30:00
"0x139d",MYSRES14DEL02,,,0.00,0.00,0.02,0.02,2022-04-01,Cloudy,Low,2,Buffet,electric_scooter,1.00,false,Urban,object,,08:55:00
"0xcaed",GOARES20DEL02,23.00,4.50,0.00,0.00,0.13,0.13,2022-02-18,Sunny,Jam,1,Drinks,scooter,1.00,false,Metropolitian,object,19:50:00,20:00:00
"0x8bd2",SURRES05DEL01,33.000000,4.700000,21.175104,72.804342,21.285104,72.914342,2022-03-18,Stormy,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,23:40:00,23:50:00
"0xd8c9",KOCRES12DEL01,20.000000,4.600000,9.988483,76.295211,10.058483,76.365211,2022-02-16,Stormy,Low,1,Meal,scooter,1.000000,false,Metropolitian,object,23:00:00,23:10:00
"0x97bb",INDORES01DEL03,23.000000,4.500000,22.695207,75.866059,22.755207,75.926059,2022-03-07,Fog,Medium,0,Snack,motorcycle,1.000000,false,Metropolitian,object,18:10:00,18:25:00
"0x7876",CHENRES08DEL02,32.000000,4.200000,13.022394,80.242439,13.042394,80.262439,2022-03-15,Stormy,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,08:45:00,08:55:00
"0x94dc",JAPRES11DEL01,22.000000,4.900000,26.902940,75.793007,27.012940,75.903007,2022-03-27,Stormy,Jam,1,Buffet,scooter,0.000000,false,Urban,object,21:30:00,21:35:00
"0x3d58",MUMRES20DEL02,35.000000,4.900000,19.103249,72.846749,19.123249,72.866749,2022-03-26,Windy,Low,2,Drinks,scooter,0.000000,false,Urban,object,09:15:00,09:20:00
"0x4370",RANCHIRES12DEL02,38.00,5.00,0.00,0.00,0.13,0.13,2022-03-31,Fog,Medium,0,Buffet,motorcycle,1.00,false,Metropolitian,object,17:40:00,17:45:00
"0xdbb4",GOARES15DEL02,23.00000,4.80000,15.51315,73.78346,15.53315,73.80346,2022-02-15,Sunny,Low,0,Buffet,motorcycle,1.00000,false,Metropolitian,object,10:15:00,10:30:00
"0xb436",JAPRES01DEL02,34.000000,4.600000,26.905190,75.810753,26.925190,75.830753,2022-03-01,Windy,Low,1,Drinks,scooter,1.000000,false,Metropolitian,object,09:10:00,09:25:00
"0x9ace",HYDRES19DEL02,22.000000,4.700000,17.458998,78.500366,17.588998,78.630366,2022-04-06,Fog,Low,1,Meal,scooter,1.000000,false,Urban,object,23:45:00,23:50:00
"0x60f9",HYDRES06DEL01,23.000000,5.000000,17.455894,78.375467,17.495894,78.415467,2022-03-05,Fog,High,1,Meal,scooter,1.000000,false,Metropolitian,object,13:35:00,13:50:00
"0x1a3e",VADRES08DEL01,34.00,4.60,0.00,0.00,0.04,0.04,2022-04-01,Windy,High,1,Meal,scooter,1.00,false,Metropolitian,object,13:35:00,13:45:00
"0x6d4c",BANGRES010DEL01,30.000000,4.800000,12.933298,77.614293,12.943298,77.624293,2022-03-09,Cloudy,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,09:35:00,09:40:00
"0x73a8",VADRES19DEL03,33.000000,4.900000,22.311844,73.165081,22.401844,73.255081,2022-03-16,Stormy,Low,2,Meal,motorcycle,0.000000,false,Urban,object,22:35:00,22:50:00
"0xa5b2",COIMBRES15DEL02,39.000000,4.500000,11.006686,76.951736,11.056686,77.001736,2022-03-07,Cloudy,Medium,1,Buffet,motorcycle,0.000000,false,Urban,object,17:45:00,17:50:00
"0xc914",GOARES19DEL03,27.00,4.80,0.00,0.00,0.06,0.06,2022-02-15,Sandstorms,Jam,1,Buffet,scooter,1.00,false,Metropolitian,object,21:40:00,21:50:00
"0x7501",BANGRES07DEL03,32.000000,4.900000,12.978453,77.643685,13.068453,77.733685,2022-04-02,Windy,Medium,2,Buffet,electric_scooter,1.000000,false,Metropolitian,object,18:35:00,18:40:00
"0x65c9",INDORES08DEL03,33.000000,4.700000,22.725748,75.898497,22.815748,75.988497,2022-03-20,Sandstorms,Low,2,Snack,scooter,0.000000,false,Metropolitian,object,23:15:00,23:30:00
"0x6a1",CHENRES17DEL03,,,13.045479,80.233110,13.135479,80.323110,2022-04-04,Stormy,Low,2,Drinks,motorcycle,1.000000,false,Metropolitian,object,,22:30:00
"0xcfb8",BHPRES08DEL01,20.000000,4.500000,23.232537,77.429845,23.242537,77.439845,2022-02-11,Sunny,Low,0,Drinks,motorcycle,0.000000,false,Urban,object,08:45:00,08:50:00
"0x7bf4",CHENRES01DEL02,22.000000,5.000000,13.005801,80.250744,13.085801,80.330744,2022-04-06,Stormy,Jam,2,Drinks,scooter,1.000000,false,Metropolitian,object,20:20:00,20:35:00
